nutrient_id,sex_code,life_code,age_band_id,ref_code,value
selenium,M,general,6,UL,200
selenium,M,general,7,EAR,20
selenium,M,general,7,RDA,25
selenium,M,general,7,UL,250
selenium,M,general,8,EAR,25
selenium,M,general,8,RDA,30
selenium,M,general,8,UL,350
selenium,M,general,9,EAR,30
selenium,M,general,9,RDA,35
selenium,M,general,9,UL,400
selenium,M,general,10,EAR,25
selenium,M,general,10,RDA,30
selenium,M,general,10,UL,400
selenium,M,general,11,EAR,25
selenium,M,general,11,RDA,35
selenium,M,general,11,UL,450
selenium,M,general,12,EAR,25
selenium,M,general,12,RDA,30
selenium,M,general,12,UL,450
selenium,M,general,13,EAR,25
selenium,M,general,13,RDA,30
selenium,M,general,13,UL,450
selenium,M,general,14,EAR,25
selenium,M,general,14,RDA,30
selenium,M,general,14,UL,400
selenium,F,general,1,AI,15
selenium,F,general,2,AI,15
selenium,F,general,3,EAR,10
selenium,F,general,3,RDA,10
selenium,F,general,3,UL,100
selenium,F,general,4,EAR,10
selenium,F,general,4,RDA,10
selenium,F,general,4,UL,100
selenium,F,general,5,EAR,15
selenium,F,general,5,RDA,15
selenium,F,general,5,UL,150
selenium,F,general,6,EAR,15
selenium,F,general,6,RDA,20
selenium,F,general,6,UL,200
selenium,F,general,7,EAR,20
selenium,F,general,7,RDA,25
selenium,F,general,7,UL,250
selenium,F,general,8,EAR,25
selenium,F,general,8,RDA,30
selenium,F,general,8,UL,300
selenium,F,general,9,EAR,20
selenium,F,general,9,RDA,25
selenium,F,general,9,UL,350
selenium,F,general,10,EAR,20
selenium,F,general,10,RDA,25
selenium,F,general,10,UL,350
selenium,F,general,11,EAR,20
selenium,F,general,11,RDA,25
selenium,F,general,11,UL,350
selenium,F,general,12,EAR,20
selenium,F,general,12,RDA,25
selenium,F,general,12,UL,350
selenium,F,general,13,EAR,20
selenium,F,general,13,RDA,25
selenium,F,general,13,UL,350
selenium,F,general,14,EAR,20
selenium,F,general,14,RDA,25
selenium,F,general,14,UL,350
selenium,F,pregnant,10,EAR,25
selenium,F,pregnant,10,RDA,30
