nutrient_id,sex_code,life_code,age_band_id,ref_code,value
vitamin_b6,M,general,10,EAR,1.2
vitamin_b6,M,general,10,RDA,1.5
vitamin_b6,M,general,10,UL,55
vitamin_b6,M,general,11,EAR,1.2
vitamin_b6,M,general,11,RDA,1.5
vitamin_b6,M,general,11,UL,60
vitamin_b6,M,general,12,EAR,1.2
vitamin_b6,M,general,12,RDA,1.5
vitamin_b6,M,general,12,UL,60
vitamin_b6,M,general,13,EAR,1.2
vitamin_b6,M,general,13,RDA,1.4
vitamin_b6,M,general,13,UL,55
vitamin_b6,M,general,14,EAR,1.2
vitamin_b6,M,general,14,RDA,1.4
vitamin_b6,M,general,14,UL,50
vitamin_b6,F,general,1,AI,0.2
vitamin_b6,F,general,2,AI,0.3
vitamin_b6,F,general,3,EAR,0.4
vitamin_b6,F,general,3,RDA,0.5
vitamin_b6,F,general,3,UL,10
vitamin_b6,F,general,4,EAR,0.5
vitamin_b6,F,general,4,RDA,0.6
vitamin_b6,F,general,4,UL,15
vitamin_b6,F,general,5,EAR,0.6
vitamin_b6,F,general,5,RDA,0.7
vitamin_b6,F,general,5,UL,20
vitamin_b6,F,general,6,EAR,0.8
vitamin_b6,F,general,6,RDA,0.9
vitamin_b6,F,general,6,UL,25
vitamin_b6,F,general,7,EAR,1.0
vitamin_b6,F,general,7,RDA,1.2
vitamin_b6,F,general,7,UL,30
vitamin_b6,F,general,8,EAR,1.1
vitamin_b6,F,general,8,RDA,1.3
vitamin_b6,F,general,8,UL,40
vitamin_b6,F,general,9,EAR,1.1
vitamin_b6,F,general,9,RDA,1.3
vitamin_b6,F,general,9,UL,45
vitamin_b6,F,general,10,EAR,1.0
vitamin_b6,F,general,10,RDA,1.2
vitamin_b6,F,general,10,UL,45
vitamin_b6,F,general,11,EAR,1.0
vitamin_b6,F,general,11,RDA,1.2
vitamin_b6,F,general,11,UL,45
vitamin_b6,F,general,12,EAR,1.0
vitamin_b6,F,general,12,RDA,1.2
vitamin_b6,F,general,12,UL,45
vitamin_b6,F,general,13,EAR,1.0
vitamin_b6,F,general,13,RDA,1.2
vitamin_b6,F,general,13,UL,45
vitamin_b6,F,general,14,EAR,1.0
vitamin_b6,F,general,14,RDA,1.2
vitamin_b6,F,general,14,UL,40
vitamin_b6,F,pregnant,10,EAR,1.2
vitamin_b6,F,pregnant,10,RDA,1.4
vitamin_b6,F,pregnant,11,EAR,1.2
vitamin_b6,F,pregnant,11,RDA,1.4
vitamin_b6,F,lactating,10,EAR,1.3
vitamin_b6,F,lactating,10,RDA,1.5
vitamin_b6,F,lactating,11,EAR,1.3
vitamin_b6,F,lactating,11,RDA,1.5
# --- ビタミンB12 (vitamin_b12) ---
vitamin_b12,M,general,1,AI,0.4
vitamin_b12,M,general,2,AI,0.9
vitamin_b12,M,general,3,AI,1.5
vitamin_b12,M,general,4,AI,1.5
vitamin_b12,M,general,5,AI,2.0
vitamin_b12,M,general,6,AI,2.5
vitamin_b12,M,general,7,AI,3.0
vitamin_b12,M,general,8,AI,4.0
vitamin_b12,M,general,9,AI,4.0
vitamin_b12,M,general,10,AI,4.0
vitamin_b12,M,general,11,AI,4.0
vitamin_b12,M,general,12,AI,4.0
vitamin_b12,M,general,13,AI,4.0
vitamin_b12,M,general,14,AI,4.0
vitamin_b12,F,general,1,AI,0.4
vitamin_b12,F,general,2,AI,0.9
vitamin_b12,F,general,3,AI,1.5
vitamin_b12,F,general,4,AI,1.5
vitamin_b12,F,general,5,AI,2.0
vitamin_b12,F,general,6,AI,2.5
vitamin_b12,F,general,7,AI,3.0
vitamin_b12,F,general,8,AI,4.0
vitamin_b12,F,general,9,AI,4.0
vitamin_b12,F,general,10,AI,4.0
vitamin_b12,F,general,11,AI,4.0
vitamin_b12,F,general,12,AI,4.0
vitamin_b12,F,general,13,AI,4.0
vitamin_b12,F,general,14,AI,4.0
vitamin_b12,F,pregnant,10,AI,4.0
vitamin_b12,F,pregnant,11,AI,4.0
vitamin_b12,F,lactating,10,AI,4.0
vitamin_b12,F,lactating,11,AI,4.0
# --- 葉酸 (folate) ---
folate,M,general,1,AI,40
folate,M,general,2,AI,70
folate,M,general,3,EAR,70
folate,M,general,3,RDA,90
folate,M,general,3,UL,200
folate,M,general,4,EAR,80
folate,M,general,4,RDA,100
folate,M,general,4,UL,300
folate,M,general,5,EAR,110
folate,M,general,5,RDA,130
folate,M,general,5,UL,400
folate,M,general,6,EAR,130
folate,M,general,6,RDA,150
folate,M,general,6,UL,500
folate,M,general,7,EAR,150
folate,M,general,7,RDA,180
folate,M,general,7,UL,700
folate,M,general,8,EAR,190
folate,M,general,8,RDA,230
folate,M,general,8,UL,900
folate,M,general,9,EAR,200
folate,M,general,9,RDA,240
folate,M,general,9,UL,900
folate,M,general,10,EAR,200
folate,M,general,10,RDA,240
folate,M,general,10,UL,900
folate,M,general,11,EAR,200
folate,M,general,11,RDA,240
folate,M,general,11,UL,1000
folate,M,general,12,EAR,200
folate,M,general,12,RDA,240
folate,M,general,12,UL,1000
folate,M,general,13,EAR,200
folate,M,general,13,RDA,240
folate,M,general,13,UL,900
folate,M,general,14,EAR,200
folate,M,general,14,RDA,240
folate,M,general,14,UL,900
folate,F,general,1,AI,40
folate,F,general,2,AI,70
folate,F,general,3,EAR,70
folate,F,general,3,RDA,90
folate,F,general,3,UL,200
folate,F,general,4,EAR,80
folate,F,general,4,RDA,100
folate,F,general,4,UL,300
folate,F,general,5,EAR,110
folate,F,general,5,RDA,130
folate,F,general,5,UL,400
folate,F,general,6,EAR,130
folate,F,general,6,RDA,150
folate,F,general,6,UL,500
folate,F,general,7,EAR,150
folate,F,general,7,RDA,180
folate,F,general,7,UL,700
folate,F,general,8,EAR,190
folate,F,general,8,RDA,230
folate,F,general,8,UL,900
folate,F,general,9,EAR,200
folate,F,general,9,RDA,240
folate,F,general,9,UL,900
folate,F,general,10,EAR,200
folate,F,general,10,RDA,240
folate,F,general,10,UL,900
folate,F,general,11,EAR,200
folate,F,general,11,RDA,240
folate,F,general,11,UL,1000
folate,F,general,12,EAR,200
folate,F,general,12,RDA,240
folate,F,general,12,UL,1000
folate,F,general,13,EAR,200
folate,F,general,13,RDA,240
folate,F,general,13,UL,900
folate,F,general,14,EAR,200
folate,F,general,14,RDA,240
folate,F,general,14,UL,900
folate,F,pregnant_mid_late,10,EAR,400
folate,F,pregnant_mid_late,10,RDA,480
folate,F,pregnant_mid_late,11,EAR,400
folate,F,pregnant_mid_late,11,RDA,480
folate,F,lactating,10,EAR,280
folate,F,lactating,10,RDA,340
folate,F,lactating,11,EAR,280
folate,F,lactating,11,RDA,340
# --- パントテン酸 (pantothenic_acid) ---
pantothenic_acid,M,general,1,AI,4
pantothenic_acid,M,general,2,AI,3
pantothenic_acid,M,general,3,AI,3
pantothenic_acid,M,general,4,AI,4
pantothenic_acid,M,general,5,AI,5
pantothenic_acid,M,general,6,AI,6
pantothenic_acid,M,general,7,AI,6
pantothenic_acid,M,general,8,AI,7
pantothenic_acid,M,general,9,AI,7
pantothenic_acid,M,general,10,AI,6
pantothenic_acid,M,general,11,AI,6
pantothenic_acid,M,general,12,AI,6
pantothenic_acid,M,general,13,AI,6
pantothenic_acid,M,general,14,AI,6
pantothenic_acid,F,general,1,AI,4
